symbol,snapshot_date,ess_numeric,ess_direction,zacks_direction,jefferson_direction,mclean_direction,signal_pattern,has_conflict,forward_return_30d,forward_return_60d,benchmark_return_30d,winner_loser,ess_correct
CACI,2025-08-25,7.1,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.025618,0.207793,0.005884,NEUTRAL,False
CADE,2025-08-25,7.1,BULLISH,BULLISH,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_FULL_AGREE,False,,,0.005884,NO_DATA,
CAE,2025-08-25,7.7,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,0.079371,0.074504,0.005884,WINNER,True
CAH,2025-08-25,9.5,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.058477,0.112153,0.005884,WINNER,True
CAKE,2025-08-25,8.3,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.108569,-0.08877,0.005884,LOSER,False
CALM,2025-08-25,9.9,BULLISH,NEUTRAL,NEUTRAL,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.157758,-0.22022,0.005884,LOSER,False
CARS,2025-08-25,9.2,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.042537,-0.126063,0.005884,LOSER,False
CART,2025-08-25,8.0,BULLISH,NEUTRAL,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.007018,-0.08421,0.005884,NEUTRAL,False
CASH,2025-08-25,8.8,BULLISH,NEUTRAL,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.043359,-0.087753,0.005884,LOSER,False
CBAN,2025-08-25,9.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.048264,-0.017069,0.005884,WINNER,True
CBFV,2025-08-25,8.9,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.035104,0.025946,0.005884,WINNER,True
CBNK,2025-08-25,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.043083,-0.128663,0.005884,LOSER,False
CBOE,2025-08-25,8.4,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.023647,-0.041473,0.005884,LOSER,False
CBT,2025-08-25,8.8,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.064247,-0.120466,0.005884,LOSER,False
CCBG,2025-08-25,8.9,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.016175,-0.022809,0.005884,NEUTRAL,False
CCJ,2025-08-25,8.8,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,0.10831,0.175537,0.005884,WINNER,True
CCK,2025-08-25,7.2,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.039621,-0.013473,0.005884,LOSER,False
CDNS,2025-08-25,8.2,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.034097,-0.000261,0.005884,WINNER,True
CENTA,2025-08-25,9.9,BULLISH,BULLISH,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_FULL_AGREE,False,-0.069725,-0.112844,0.005884,LOSER,False
CERS,2025-08-25,8.8,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.203125,0.195313,0.005884,WINNER,True
CFFN,2025-08-25,8.8,BULLISH,NO_DATA,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.006279,0.010989,0.005884,NEUTRAL,False
CHCO,2025-08-25,7.3,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.043033,-0.046792,0.005884,LOSER,False
CHE,2025-08-25,7.7,BULLISH,BEARISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,0.002149,-0.0425,0.005884,NEUTRAL,False
CHKP,2025-08-25,9.1,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.083209,0.0228,0.005884,WINNER,True
CHRW,2025-08-25,9.7,BULLISH,NEUTRAL,BULLISH,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.059644,0.002091,0.005884,WINNER,True
CHWY,2025-08-25,9.0,BULLISH,NEUTRAL,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.058883,-0.116507,0.005884,LOSER,False
CI,2025-08-25,9.2,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.026127,0.008459,0.005884,LOSER,False
CIM,2025-08-25,9.8,BULLISH,NO_DATA,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.019341,-0.038107,0.005884,LOSER,False
CINF,2025-08-25,7.4,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.013541,0.027643,0.005884,NEUTRAL,False
CLMB,2025-08-25,9.8,BULLISH,NEUTRAL,BULLISH,NO_DATA,ESS_BULLISH_ANALYST_MIXED,False,0.134921,0.076026,0.005884,WINNER,True
CM,2025-08-25,7.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.111433,0.133333,0.005884,WINNER,True
CME,2025-08-25,9.1,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.020985,-0.002066,0.005884,LOSER,False
CMG,2025-08-25,7.4,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.074854,-0.036491,0.005884,LOSER,False
CMT,2025-08-25,9.6,BULLISH,NEUTRAL,BULLISH,NO_DATA,ESS_BULLISH_ANALYST_MIXED,False,0.1664,0.0192,0.005884,WINNER,True
CNA,2025-08-25,9.3,BULLISH,NEUTRAL,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.059677,-0.071939,0.005884,LOSER,False
CNDT,2025-08-25,8.7,BULLISH,NEUTRAL,BULLISH,NO_DATA,ESS_BULLISH_ANALYST_MIXED,False,-0.007273,-0.054545,0.005884,NEUTRAL,False
CNI,2025-08-25,8.7,BULLISH,NEUTRAL,BULLISH,NO_DATA,ESS_BULLISH_ANALYST_MIXED,False,-0.022684,0.010936,0.005884,LOSER,False
CNMD,2025-08-25,9.4,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.102909,-0.116779,0.005884,LOSER,False
CNX,2025-08-25,8.8,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.094313,0.133495,0.005884,WINNER,True
COHR,2025-08-25,8.7,BULLISH,BULLISH,BULLISH,NO_DATA,ESS_BULLISH_ANALYST_FULL_AGREE,False,0.177017,0.429171,0.005884,WINNER,True
COLB,2025-08-25,8.5,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.014793,-0.037775,0.005884,LOSER,False
COMM,2025-08-25,8.0,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,,,0.005884,NO_DATA,
COR,2025-08-25,9.4,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.06958,0.154041,0.005884,WINNER,True
CORT,2025-08-25,7.9,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,0.21825,0.053763,0.005884,WINNER,True
COST,2025-08-25,8.6,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.003919,-0.010026,0.005884,NEUTRAL,False
CPA,2025-08-25,8.6,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.042755,0.102553,0.005884,WINNER,True
CRAI,2025-08-25,9.4,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.062452,-0.034713,0.005884,WINNER,True
CRCT,2025-08-25,9.6,BULLISH,NEUTRAL,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.14601,-0.113752,0.005884,WINNER,True
CRM,2025-08-25,7.7,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.006261,0.029869,0.005884,NEUTRAL,False
CRMD,2025-08-25,7.2,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.181355,-0.186453,0.005884,LOSER,False
CRS,2025-08-25,8.6,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.033302,0.302531,0.005884,LOSER,False
CRSP,2025-08-25,0.6,BEARISH,BEARISH,NEUTRAL,NEUTRAL,ESS_BEARISH_ANALYST_MIXED,False,0.12784,0.24903,0.005884,WINNER,False
CRUS,2025-08-25,9.6,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.089303,0.125765,0.005884,WINNER,True
CRWV,2025-08-25,,NO_DATA,NEUTRAL,NO_DATA,NO_DATA,NO_ESS_DATA,False,,,0.005884,NO_DATA,
CSCO,2025-08-25,9.5,BULLISH,NEUTRAL,BULLISH,NO_DATA,ESS_BULLISH_ANALYST_MIXED,False,0.002681,0.058333,0.005884,NEUTRAL,False
CSGS,2025-08-25,9.0,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.039835,0.068847,0.005884,WINNER,True
CSV,2025-08-25,7.4,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.00539,0.021109,0.005884,NEUTRAL,False
CTBI,2025-08-25,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.025347,-0.082158,0.005884,LOSER,False
CTRE,2025-08-25,7.2,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.003513,0.039715,0.005884,NEUTRAL,False
CTS,2025-08-25,7.6,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.045104,-0.013729,0.005884,LOSER,False
CTSH,2025-08-25,9.3,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.052661,-0.05959,0.005884,LOSER,False
CTSO,2025-08-25,7.6,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.051876,-0.06181,0.005884,WINNER,True
CVCO,2025-08-25,7.8,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.083544,0.1375,0.005884,WINNER,True
CVE,2025-08-25,9.4,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.066467,0.022754,0.005884,WINNER,True
CVS,2025-08-25,9.3,BULLISH,BULLISH,NEUTRAL,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.072602,0.159946,0.005884,WINNER,True
CW,2025-08-25,8.3,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.067716,0.192427,0.005884,WINNER,True
CWK,2025-08-25,7.4,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.011882,0.068168,0.005884,NEUTRAL,False
CX,2025-08-25,7.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.012401,0.055242,0.005884,NEUTRAL,False
CZFS,2025-08-25,9.6,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.001685,-0.084054,0.005884,NEUTRAL,False
CZNC,2025-08-25,9.6,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.009935,-0.032787,0.005884,NEUTRAL,False
CZWI,2025-08-25,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.004914,-0.022113,0.005884,NEUTRAL,False
DAC,2025-08-25,9.5,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,,,0.005884,NO_DATA,
DAKT,2025-08-25,8.1,BULLISH,NEUTRAL,NEUTRAL,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.255332,0.209716,0.005884,WINNER,True
DAL,2025-08-25,9.3,BULLISH,NEUTRAL,NEUTRAL,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.044695,0.012023,0.005884,LOSER,False
DB,2025-08-25,9.8,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.0268,-0.089875,0.005884,LOSER,False
DBD,2025-08-25,8.8,BULLISH,NEUTRAL,NEUTRAL,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.096491,-0.063317,0.005884,LOSER,False
DBX,2025-08-25,8.6,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.10093,0.030718,0.005884,WINNER,True
DCI,2025-08-25,7.8,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.060924,0.104991,0.005884,WINNER,True
DCO,2025-08-25,8.7,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.036315,0.072417,0.005884,LOSER,False
DELL,2025-08-25,9.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.008244,0.215215,0.005884,NEUTRAL,False
DFIN,2025-08-25,8.5,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.102674,-0.044028,0.005884,LOSER,False
DGICA,2025-08-25,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.09822,0.097645,0.005884,WINNER,True
DGII,2025-08-25,9.6,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.106269,0.158806,0.005884,WINNER,True
DHT,2025-08-25,8.8,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.091067,0.084128,0.005884,WINNER,True
DIN,2025-08-25,8.7,BULLISH,BEARISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,True,0.165785,0.283336,0.005884,WINNER,True
DLX,2025-08-25,9.0,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.019608,-0.028155,0.005884,LOSER,False
DNOW,2025-08-25,8.9,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.010217,-0.024266,0.005884,NEUTRAL,False
DOX,2025-08-25,9.0,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.048165,-0.037119,0.005884,LOSER,False
DUK,2025-08-25,7.8,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.004305,0.034603,0.005884,NEUTRAL,False
DVA,2025-08-25,8.7,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.027015,-0.059273,0.005884,LOSER,False
DX,2025-08-25,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,0.005884,NO_DATA,
E,2025-08-25,9.4,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.00281,0.034279,0.005884,NEUTRAL,False
EAT,2025-08-25,7.1,BULLISH,NEUTRAL,NEUTRAL,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.098057,-0.161607,0.005884,LOSER,False
EBF,2025-08-25,7.8,BULLISH,NO_DATA,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.008121,-0.069003,0.005884,NEUTRAL,False
EBMT,2025-08-25,8.9,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.004063,-0.019733,0.005884,NEUTRAL,False
EBR,2025-08-25,7.9,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,0.005884,NO_DATA,
EBS,2025-08-25,7.8,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,-0.098913,0.058696,0.005884,LOSER,False
ECG,2025-08-25,8.2,BULLISH,BULLISH,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_FULL_AGREE,False,0.055548,0.241767,0.005884,WINNER,True
ED,2025-08-25,8.5,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.011406,0.000901,0.005884,NEUTRAL,False
EDN,2025-08-25,7.9,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,0.005884,NO_DATA,
EEFT,2025-08-25,7.9,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.083794,-0.142574,0.005884,LOSER,False
EFSC,2025-08-25,9.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.015403,-0.074883,0.005884,LOSER,False
EGO,2025-08-25,8.1,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.202315,0.116159,0.005884,WINNER,True
EHTH,2025-08-25,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.092348,0.390501,0.005884,WINNER,True
ELA,2025-08-25,9.4,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.037037,0.162698,0.005884,WINNER,True
ELAN,2025-08-25,8.4,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.053963,0.23946,0.005884,WINNER,True
ELMD,2025-08-25,8.8,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.180198,0.201485,0.005884,WINNER,True
ELV,2025-08-25,7.4,BULLISH,BEARISH,BULLISH,NO_DATA,ESS_BULLISH_ANALYST_MAJORITY_BEARISH,True,0.045099,0.096236,0.005884,WINNER,True
EME,2025-08-25,9.4,BULLISH,NEUTRAL,BULLISH,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.02858,0.22877,0.005884,WINNER,True
EML,2025-08-25,9.9,BULLISH,NO_DATA,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.050402,-0.102922,0.005884,WINNER,True
ENB,2025-08-25,9.4,BULLISH,BULLISH,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,True,0.05,-0.014496,0.005884,WINNER,True
ENS,2025-08-25,7.4,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.083778,0.200179,0.005884,WINNER,True
ENSG,2025-08-25,7.3,BULLISH,NEUTRAL,BULLISH,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.002118,0.095071,0.005884,NEUTRAL,False
ENVA,2025-08-25,9.7,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.080185,0.088038,0.005884,WINNER,True
EPD,2025-08-25,8.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.000316,-0.022089,0.005884,NEUTRAL,False
EPSN,2025-08-25,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,0.005884,NO_DATA,
EQBK,2025-08-25,7.3,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.005884,0.030994,0.005884,NEUTRAL,False
EQH,2025-08-25,9.0,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.005484,-0.075643,0.005884,NEUTRAL,False
ERJ,2025-08-25,8.2,BULLISH,BEARISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MAJORITY_BEARISH,True,,,0.005884,NO_DATA,
ES,2025-08-25,8.2,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.102468,0.191335,0.005884,WINNER,True
ESAB,2025-08-25,7.3,BULLISH,NEUTRAL,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.062587,0.042015,0.005884,LOSER,False
ESCA,2025-08-25,7.4,BULLISH,BEARISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,-0.019847,-0.077682,0.005884,LOSER,False
ESNT,2025-08-25,8.4,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.019984,-0.026646,0.005884,NEUTRAL,False
ESQ,2025-08-25,7.3,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.054082,0.039346,0.005884,WINNER,True
ETN,2025-08-25,7.2,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.076498,0.088298,0.005884,WINNER,True
EVR,2025-08-25,9.2,BULLISH,BULLISH,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_FULL_AGREE,False,0.072252,0.021138,0.005884,WINNER,True
EVTC,2025-08-25,9.2,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.067512,-0.144943,0.005884,LOSER,False
EXE,2025-08-25,7.1,BULLISH,NEUTRAL,BEARISH,NO_DATA,ESS_BULLISH_ANALYST_MAJORITY_BEARISH,True,0.089622,0.096703,0.005884,WINNER,True
EXEL,2025-08-25,9.4,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.026649,0.021636,0.005884,WINNER,True
EXLS,2025-08-25,7.6,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.005016,-0.06042,0.005884,NEUTRAL,False
EXPD,2025-08-25,8.5,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.005235,-0.021105,0.005884,NEUTRAL,False
EZPW,2025-08-25,8.9,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.11529,0.119605,0.005884,WINNER,True
FAST,2025-08-25,8.6,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.054307,-0.147205,0.005884,LOSER,False
FBIZ,2025-08-25,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.002135,-0.017472,0.005884,NEUTRAL,False
FCCO,2025-08-25,9.6,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.082401,0.02349,0.005884,WINNER,True
FCF,2025-08-25,8.2,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.009112,-0.062073,0.005884,NEUTRAL,False
FDP,2025-08-25,8.0,BULLISH,NO_DATA,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.052531,-0.064507,0.005884,LOSER,False
FE,2025-08-25,7.4,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,0.010083,0.068744,0.005884,NEUTRAL,False
FFBC,2025-08-25,7.3,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.01104,-0.082279,0.005884,NEUTRAL,False
FFIV,2025-08-25,9.3,BULLISH,BULLISH,BULLISH,BULLISH,ESS_BULLISH_ANALYST_FULL_AGREE,False,0.02778,-0.054989,0.005884,WINNER,True
FHI,2025-08-25,9.3,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.030514,-0.093049,0.005884,LOSER,False
FLEX,2025-08-25,7.9,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.086825,0.213288,0.005884,WINNER,True
FLR,2025-08-25,7.5,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,0.060606,0.186667,0.005884,WINNER,True
FLXS,2025-08-25,9.4,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.040421,-0.215666,0.005884,WINNER,True
FMAO,2025-08-25,8.9,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.019011,-0.057011,0.005884,LOSER,False
FMBH,2025-08-25,7.4,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.023104,-0.061025,0.005884,LOSER,False
FMS,2025-08-25,7.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.021352,0.077106,0.005884,NEUTRAL,False
FN,2025-08-25,8.4,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.174139,0.348149,0.005884,WINNER,True
FNF,2025-08-25,8.1,BULLISH,NEUTRAL,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.001446,-0.046676,0.005884,NEUTRAL,False
FOX,2025-08-25,9.9,BULLISH,NEUTRAL,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.001194,-0.026946,0.005884,NEUTRAL,False
FPI,2025-08-25,8.2,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.000916,-0.057992,0.005884,NEUTRAL,False
